x,y,u,T
0.6565656565656566,0.010101010101010102,0.027804419637954037,0.62903312025204
0.6666666666666667,0.010101010101010102,0.046103357871939914,0.6318304964309049
0.6767676767676768,0.010101010101010102,0.006373888713265538,0.6267455426335912
0.686868686868687,0.010101010101010102,0.026978025747726942,0.6138086997421317
0.696969696969697,0.010101010101010102,0.03804659535929848,0.6171021433263565
0.7070707070707072,0.010101010101010102,0.021751368049059194,0.5983116723929718
0.7171717171717172,0.010101010101010102,0.04024887718748515,0.6049651359031655
0.7272727272727273,0.010101010101010102,0.028410820828733856,0.6120350119972643
0.7373737373737375,0.010101010101010102,0.020784942846953213,0.5714710514796614
0.7474747474747475,0.010101010101010102,0.03444223968463845,0.5759728294491097
0.7575757575757577,0.010101010101010102,0.031664687804472416,0.5668579739434401
0.7676767676767677,0.010101010101010102,0.022425391469615443,0.5456390611074178
0.7777777777777778,0.010101010101010102,0.009381897628780347,0.5392849406961632
0.787878787878788,0.010101010101010102,0.023998352337508133,0.5445853218546594
0.797979797979798,0.010101010101010102,0.01658654534934832,0.5271468512728983
0.8080808080808082,0.010101010101010102,0.022780874383457154,0.5049449828857422
0.8181818181818182,0.010101010101010102,-0.004063042383285382,0.516201186644908
0.8282828282828284,0.010101010101010102,8.290226297060638e-05,0.524830081661729
0.8383838383838385,0.010101010101010102,-0.0037591484152222666,0.49995847364170193
0.8484848484848485,0.010101010101010102,0.011970470957291554,0.4989265018371748
0.8585858585858587,0.010101010101010102,0.024282608625808763,0.4703702179611164
0.8686868686868687,0.010101010101010102,-0.002440453129197358,0.45973344525196147
0.8787878787878789,0.010101010101010102,-0.007748995444320603,0.4514471712225177
0.888888888888889,0.010101010101010102,0.020091619671910085,0.4718627247446962
0.8989898989898991,0.010101010101010102,0.005431886513938188,0.45410767547647973
0.9090909090909092,0.010101010101010102,0.0016392447111744915,0.4512472457215741
0.9191919191919192,0.010101010101010102,-0.0028356448973045015,0.42449378650842184
0.9292929292929294,0.010101010101010102,0.014136846023909262,0.42481815722099475
0.9393939393939394,0.010101010101010102,0.012540838718950304,0.40561861078906575
0.9494949494949496,0.010101010101010102,-0.0005618853491523804,0.40548406033041956
0.9595959595959597,0.010101010101010102,0.005444010448638195,0.3989067008803913
0.9696969696969697,0.010101010101010102,0.012737267755824561,0.38328313443244993
0.9797979797979799,0.010101010101010102,0.025779176056998473,0.38408267301528315
0.98989898989899,0.010101010101010102,-0.010772342088880532,0.37498589621223777
1.0,0.010101010101010102,-0.0063743539918294885,0.34627608193882276
0.0,0.020202020202020204,-0.01580374590616078,1.0002071655767901
0.010101010101010102,0.020202020202020204,0.011000821459574046,0.9916136854186569
0.020202020202020204,0.020202020202020204,0.00833466526445438,0.9956824995111851
0.030303030303030304,0.020202020202020204,-0.0010752369477284671,0.9956501422419599
0.04040404040404041,0.020202020202020204,0.005291081074773676,0.9874432578143006
0.05050505050505051,0.020202020202020204,-0.009185652955428145,0.9977495910062498
0.06060606060606061,0.020202020202020204,-0.009607868809831412,1.0063206928570307
0.07070707070707072,0.020202020202020204,0.028080381362942837,0.9889829821779743
0.08080808080808081,0.020202020202020204,0.011275951190686336,1.00164150340091
0.09090909090909091,0.020202020202020204,0.01827175476852421,1.004813330792479
0.10101010101010102,0.020202020202020204,0.018259448226620484,0.9882356923057908
0.11111111111111112,0.020202020202020204,0.035843138326698054,1.0062422996749358
0.12121212121212122,0.020202020202020204,0.021316741202542674,0.9942012778542063
0.13131313131313133,0.020202020202020204,0.02915861925495761,0.9848074658798772
0.14141414141414144,0.020202020202020204,0.020322838343656145,0.9961398638491116
0.15151515151515152,0.020202020202020204,0.019292062421446463,0.9905695157765458
0.16161616161616163,0.020202020202020204,0.03794274780372167,0.9762456981642689
0.17171717171717174,0.020202020202020204,0.03382647023038054,0.9553793675873483
0.18181818181818182,0.020202020202020204,0.02497441498356319,0.9705115379804025
0.19191919191919193,0.020202020202020204,0.029585655899675725,0.9721984229344326
0.20202020202020204,0.020202020202020204,0.03229271609770443,0.9440581255905526
0.21212121212121213,0.020202020202020204,0.04781581161942927,0.9648043311394905
0.22222222222222224,0.020202020202020204,0.038660348959601624,0.9478323863158598
0.23232323232323235,0.020202020202020204,0.046416813414606954,0.9367255469152872
0.24242424242424243,0.020202020202020204,0.03868262348336427,0.9328302140029301
0.25252525252525254,0.020202020202020204,0.05265906678854368,0.9273414694191494
0.26262626262626265,0.020202020202020204,0.04618072338467642,0.9176652419557698
0.27272727272727276,0.020202020202020204,0.06675235607231,0.9248078241867843
0.2828282828282829,0.020202020202020204,0.0447044571854355,0.9109676466176108
0.29292929292929293,0.020202020202020204,0.060538681515277123,0.8999645638535942
0.30303030303030304,0.020202020202020204,0.0677696134206166,0.8951120349587413
0.31313131313131315,0.020202020202020204,0.023347309384334818,0.9299796029333869
0.32323232323232326,0.020202020202020204,0.05672427721677489,0.9178062819198451
0.33333333333333337,0.020202020202020204,0.07205035452587762,0.9051519200005997
0.3434343434343435,0.020202020202020204,0.05229462397036036,0.901206416642842
0.3535353535353536,0.020202020202020204,0.05479461407096472,0.8833733869193477
0.36363636363636365,0.020202020202020204,0.06478028631548777,0.868932812286733
0.37373737373737376,0.020202020202020204,0.04642794204034829,0.8563061513082498
0.38383838383838387,0.020202020202020204,0.04801829478968983,0.8605193554926238
0.393939393939394,0.020202020202020204,0.04493711455580487,0.8405863774678661
0.4040404040404041,0.020202020202020204,0.048899298170516255,0.8548837409616743
0.4141414141414142,0.020202020202020204,0.054768526780494216,0.8418170115280568
0.42424242424242425,0.020202020202020204,0.06930533701577249,0.8337499572587254
0.43434343434343436,0.020202020202020204,0.04810618987605239,0.8192486404670163
0.4444444444444445,0.020202020202020204,0.06351453502759113,0.8361836823756215
0.4545454545454546,0.020202020202020204,0.0674347276297603,0.8022514119981202
0.4646464646464647,0.020202020202020204,0.07058162059738302,0.7892744042645132
0.4747474747474748,0.020202020202020204,0.05558913950024843,0.8063605739650691
0.48484848484848486,0.020202020202020204,0.07887151126706476,0.80063038810335
0.494949494949495,0.020202020202020204,0.07558338781302303,0.7773927527725097
0.5050505050505051,0.020202020202020204,0.07028830135241897,0.7830075147801017
0.5151515151515152,0.020202020202020204,0.053356426574666105,0.7649442759954971
0.5252525252525253,0.020202020202020204,0.05701371767725629,0.745507025466404
0.5353535353535354,0.020202020202020204,0.03556240301347119,0.7466293084412111
0.5454545454545455,0.020202020202020204,0.05648066141712277,0.7401841168726337
0.5555555555555556,0.020202020202020204,0.06750281990228815,0.7424538550345514
0.5656565656565657,0.020202020202020204,0.06868591979677481,0.7107588484159527
0.5757575757575758,0.020202020202020204,0.04645861098378527,0.7183489234062203
0.5858585858585859,0.020202020202020204,0.06834783622025563,0.7081581444296235
0.595959595959596,0.020202020202020204,0.0616533041909946,0.7074944491736681
0.6060606060606061,0.020202020202020204,0.05096424367449141,0.6912396208915571
0.6161616161616162,0.020202020202020204,0.07083998150955054,0.7039272988608845
0.6262626262626263,0.020202020202020204,0.03928832624665722,0.6665594353011981
0.6363636363636365,0.020202020202020204,0.050338196557184106,0.6531483447764697
0.6464646464646465,0.020202020202020204,0.0357657977962111,0.6451050839459148
0.6565656565656566,0.020202020202020204,0.0694300117985854,0.6547661487985414
0.6666666666666667,0.020202020202020204,0.049269704411796,0.6424330914669846
0.6767676767676768,0.020202020202020204,0.04142104708920844,0.6130972273444765
0.686868686868687,0.020202020202020204,0.051274120210233705,0.6256475478648535
0.696969696969697,0.020202020202020204,0.05313026098149046,0.607231241286151
