x,y,z,u,v
-1.7589,-0.95189,1.9125,0.27760077,0.053282905
-1.8658,-1.0097,1.9125,0.27781567,0.05265026
-1.9788,-1.0709,1.9125,0.27820718,0.05211708
-1.5783,-1.2284,1.9125,0.2782526,0.053704143
-1.6742,-1.3031,1.9125,0.27833912,0.05309888
-1.7756,-1.382,1.9125,0.27850312,0.052567497
-1.3546,-1.4714,1.9125,0.27810544,0.053722136
-1.4369,-1.5609,1.9125,0.27810606,0.053146653
-1.5239,-1.6554,1.9125,0.27813414,0.052634574
-1.0939,-1.6743,1.9125,0.2771203,0.05333539
-1.1604,-1.7761,1.9125,0.27706975,0.052787147
-1.2306,-1.8836,1.9125,0.27704334,0.05230713
-0.80339,-1.8315,1.9125,0.27557844,0.052692357
-0.8522,-1.9428,1.9125,0.27550328,0.05217681
-0.90381,-2.0605,1.9125,0.2754706,0.05174346
-0.49097,-1.9388,1.9125,0.274048,0.052034043
-0.5208,-2.0566,1.9125,0.2740109,0.051577
-0.55234,-2.1812,1.9125,0.27404177,0.051223505
-0.16516,-1.9932,1.9125,0.2730913,0.0515493
-0.17519,-2.1143,1.9125,0.2731792,0.0511755
-0.1858,-2.2423,1.9125,0.27336115,0.050927255
0.16516,-1.9932,1.9125,0.27292576,0.05126819
0.17519,-2.1143,1.9125,0.2731783,0.050962545
0.1858,-2.2423,1.9125,0.27354345,0.050797082
0.49097,-1.9388,1.9125,0.27336457,0.051106535
0.5208,-2.0566,1.9125,0.27372503,0.05080623
0.55234,-2.1812,1.9125,0.27420127,0.050649792
0.80339,-1.8315,1.9125,0.27403247,0.050990403
0.8522,-1.9428,1.9125,0.27438182,0.050621763
0.90381,-2.0605,1.9125,0.274831,0.050391324
1.0939,-1.6743,1.9125,0.27455673,0.050887313
1.1604,-1.7761,1.9125,0.27480352,0.050413784
1.2306,-1.8836,1.9125,0.2751335,0.05007278
1.3546,-1.4714,1.9125,0.27456975,0.050734535
1.4369,-1.5609,1.9125,0.27468503,0.05016292
1.5239,-1.6554,1.9125,0.27489883,0.049728945
1.5783,-1.2284,1.9125,0.2738506,0.050476585
1.6742,-1.3031,1.9125,0.2738379,0.049834862
1.7756,-1.382,1.9125,0.27397722,0.049349487
1.7589,-0.95189,1.9125,0.27270463,0.050228007
1.8658,-1.0097,1.9125,0.27262133,0.049572676
1.9788,-1.0709,1.9125,0.27275723,0.049096406
1.8916,-0.6494,1.9125,0.2719503,0.050254337
2.0066,-0.68886,1.9125,0.27194965,0.04967957
2.1281,-0.73057,1.9125,0.27220255,0.04929348
1.9727,-0.32919,1.9125,0.27226442,0.05071828
2.0924,-0.34916,1.9125,0.27255958,0.05032696
2.2193,-0.37034,1.9125,0.27310365,0.05011583
2.0,0.0,2.15,0.17699087,0.03179634
1.9727,0.32919,2.15,0.17749125,0.032189067
2.0928,0.34922,2.15,0.17862312,0.03202279
2.1215,-4.1784e-07,2.15,0.17775303,0.031444788
2.2193,0.37034,2.15,0.18009526,0.03206628
2.25,0.0,2.15,0.17884219,0.031303
1.8916,0.6494,2.15,0.17702238,0.032164015
2.0066,0.68886,2.15,0.1781298,0.03199493
2.1281,0.73057,2.15,0.17957076,0.03201557
1.7589,0.95189,2.15,0.17567568,0.031812176
1.8658,1.0097,2.15,0.17638074,0.031473976
1.9788,1.0709,2.15,0.17736608,0.03128375
1.5783,1.2284,2.15,0.17452815,0.03158718
1.6742,1.3031,2.15,0.17476973,0.031062141
1.7756,1.382,2.15,0.17523305,0.030643046
1.3546,1.4714,2.15,0.1744025,0.031821534
1.4369,1.5609,2.15,0.17436004,0.031200834
1.5239,1.6554,2.15,0.17451665,0.030662727
1.0939,1.6743,2.15,0.17524272,0.03248404
1.1604,1.7761,2.15,0.17505296,0.03184686
1.2306,1.8836,2.15,0.17505793,0.03128245
0.80339,1.8315,2.15,0.17655951,0.033335254
0.8522,1.9428,2.15,0.17620426,0.03269413
0.90381,2.0605,2.15,0.17600635,0.032108504
0.49097,1.9388,2.15,0.1780094,0.03415346
0.5208,2.0566,2.15,0.1774257,0.033483595
0.55234,2.1812,2.15,0.17690769,0.032835837
0.16516,1.9932,2.15,0.17944866,0.03480224
0.17519,2.1143,2.15,0.17867556,0.034096017
0.1858,2.2423,2.15,0.1778549,0.033370916
-0.16516,1.9932,2.15,0.18064721,0.035165247
-0.17519,2.1143,2.15,0.17984806,0.034449227
-0.1858,2.2423,2.15,0.17893524,0.03368827
-0.49097,1.9388,2.15,0.18118866,0.03511185
-0.5208,2.0566,2.15,0.18053028,0.034412496
-0.55234,2.1812,2.15,0.17977831,0.033670615
-0.80339,1.8315,2.15,0.1808182,0.03458962
-0.8522,1.9428,2.15,0.18036833,0.033901475
-0.90381,2.0605,2.15,0.17989998,0.033190846
-1.0939,1.6743,2.15,0.17982557,0.033724263
-1.1604,1.7761,2.15,0.17962363,0.03303258
-1.2306,1.8836,2.15,0.17949037,0.032341268
-1.3546,1.4714,2.15,0.17888905,0.03277004
-1.4369,1.5609,2.15,0.17906755,0.03209103
-1.5239,1.6554,2.15,0.17942089,0.031438306
-1.5783,1.2284,2.15,0.17845264,0.031943597
-1.6742,1.3031,2.15,0.17918742,0.03131641
-1.7756,1.382,2.15,0.18024981,0.030759148
-1.7589,0.95189,2.15,0.17830941,0.031322796
-1.8658,1.0097,2.15,0.17957677,0.030746203
-1.9788,1.0709,2.15,0.18134262,0.030297294
-1.8916,0.6494,2.15,0.17803138,0.030951273
-2.0066,0.68886,2.15,0.17947608,0.030346394
-2.1281,0.73057,2.15,0.18151027,0.029907413
-1.9727,0.32919,2.15,0.1777711,0.030980151
-2.0926,0.34919,2.15,0.1789718,0.03027302
-2.2193,0.37034,2.15,0.18071975,0.029725518
-2.0,-1.9594e-16,2.15,0.17811182,0.031506673
-2.1215,-4.703e-07,2.15,0.17892942,0.030715808
-2.25,2.2044e-16,2.15,0.1801836,0.030057706
-1.9727,-0.32919,2.15,0.17924622,0.032378286
-2.0926,-0.34919,2.15,0.17978,0.031567536
-2.2193,-0.37034,2.15,0.18065074,0.030872442
-1.8916,-0.6494,2.15,0.18081073,0.033313707
-2.0066,-0.68886,2.15,0.18117416,0.032524236
-2.1281,-0.73057,2.15,0.18179351,0.03183943
-1.7589,-0.95189,2.15,0.18226743,0.03407754
-1.8658,-1.0097,2.15,0.18250698,0.033319697
-1.9788,-1.0709,2.15,0.18291348,0.032650158
-1.5783,-1.2284,2.15,0.18318766,0.034513287
-1.6742,-1.3031,2.15,0.18333165,0.033786763
-1.7756,-1.382,2.15,0.18356004,0.0331331
-1.3546,-1.4714,2.15,0.18330994,0.03453716
-1.4369,-1.5609,2.15,0.18339606,0.03383863
-1.5239,-1.6554,2.15,0.18352588,0.033209555
-1.0939,-1.6743,2.15,0.1825529,0.034157947
-1.1604,-1.7761,2.15,0.18260704,0.033480648
-1.2306,-1.8836,2.15,0.1827062,0.032881938
-0.80339,-1.8315,2.15,0.18109162,0.033497795
-0.8522,-1.9428,2.15,0.1811312,0.032842692
-0.90381,-2.0605,2.15,0.18124384,0.03228474
-0.49097,-1.9388,2.15,0.17938177,0.03275857
-0.5208,-2.0566,2.15,0.17945297,0.032143597
-0.55234,-2.1812,2.15,0.17964362,0.03165523
-0.16516,-1.9932,2.15,0.1779869,0.032132328
-0.17519,-2.1143,2.15,0.17816354,0.031578057
-0.1858,-2.2423,2.15,0.17851827,0.031185403
0.16516,-1.9932,2.15,0.17728743,0.031710904
0.17519,-2.1143,2.15,0.17760558,0.031205326
0.1858,-2.2423,2.15,0.17815493,0.030889887
0.49097,-1.9388,2.15,0.17734297,0.03149084
0.5208,-2.0566,2.15,0.1777489,0.030977942
0.55234,-2.1812,2.15,0.1784098,0.030665912
0.80339,-1.8315,2.15,0.1779735,0.031442747
0.8522,-1.9428,2.15,0.17836712,0.0308602
0.90381,-2.0605,2.15,0.1789971,0.03046925
1.0939,-1.6743,2.15,0.17882109,0.031510197
1.1604,-1.7761,2.15,0.1791455,0.030835632
1.2306,-1.8836,2.15,0.1796725,0.030336872
1.3546,-1.4714,2.15,0.17933795,0.031558953
1.4369,-1.5609,2.15,0.17957903,0.030803818
1.5239,-1.6554,2.15,0.18001604,0.030217178
1.5783,-1.2284,2.15,0.17903596,0.031451736
1.6742,-1.3031,2.15,0.17916842,0.030632123
1.7756,-1.382,2.15,0.1795257,0.029987019
1.7589,-0.95189,2.15,0.17797258,0.031225719
1.8658,-1.0097,2.15,0.17800198,0.030379936
1.9788,-1.0709,2.15,0.17830247,0.029722504
1.8916,-0.6494,2.15,0.1768606,0.031112917
2.0066,-0.68886,2.15,0.17691433,0.030330755
2.1281,-0.73057,2.15,0.17727184,0.02974952
1.9727,-0.32919,2.15,0.17649922,0.031321928
2.0924,-0.34916,2.15,0.17681195,0.030721843
2.2193,-0.37034,2.15,0.17744006,0.03032611
2.0,0.0,2.3875,0.08435292,0.01400011
1.9727,0.32919,2.3875,0.08428459,0.014192358
2.0928,0.34922,2.3875,0.08535201,0.013828479
2.1215,-4.1784e-07,2.3875,0.08504166,0.013432063
2.2193,0.37034,2.3875,0.08685993,0.013709649
2.25,0.0,2.3875,0.08613525,0.013096571
1.8916,0.6494,2.3875,0.08366031,0.014118403
2.0066,0.68886,2.3875,0.08473569,0.013785042
2.1281,0.73057,2.3875,0.08624305,0.013674274
1.7589,0.95189,2.3875,0.08247046,0.0138254315
1.8658,1.0097,2.3875,0.083179735,0.01336126
1.9788,1.0709,2.3875,0.08424431,0.013066091
1.5783,1.2284,2.3875,0.08152435,0.013654172
1.6742,1.3031,2.3875,0.0817966,0.013038762
1.7756,1.382,2.3875,0.08234131,0.012539923
1.3546,1.4714,2.3875,0.081455424,0.0138602555
1.4369,1.5609,2.3875,0.08143752,0.01317092
1.5239,1.6554,2.3875,0.081647635,0.012567766
1.0939,1.6743,2.3875,0.08226548,0.014430039
1.1604,1.7761,2.3875,0.08207363,0.0137337
1.2306,1.8836,2.3875,0.08208156,0.013107315
0.80339,1.8315,2.3875,0.0836836,0.015201449
0.8522,1.9428,2.3875,0.08333704,0.01451613
0.90381,2.0605,2.3875,0.083134696,0.013879068
0.49097,1.9388,2.3875,0.08549286,0.016007684
0.5208,2.0566,2.3875,0.085011795,0.015329137
0.55234,2.1812,2.3875,0.0845817,0.014666751
0.16516,1.9932,2.3875,0.08743364,0.016695864
0.17519,2.1143,2.3875,0.0869153,0.01603049
0.1858,2.2423,2.3875,0.08635199,0.015347831
-0.16516,1.9932,2.3875,0.089004695,0.017086893
-0.17519,2.1143,2.3875,0.08858366,0.016448364
-0.1858,2.2423,2.3875,0.088069156,0.015773743
-0.49097,1.9388,2.3875,0.08961348,0.017016925
-0.5208,2.0566,2.3875,0.089358,0.016398706
-0.55234,2.1812,2.3875,0.089027405,0.015746184
-0.80339,1.8315,2.3875,0.089045525,0.016459987
-0.8522,1.9428,2.3875,0.08894636,0.015834093
-0.90381,2.0605,2.3875,0.08883028,0.015186965
-1.0939,1.6743,2.3875,0.0877178,0.015578978
-1.1604,1.7761,2.3875,0.087800086,0.014928579
-1.2306,1.8836,2.3875,0.08794425,0.014275394
-1.3546,1.4714,2.3875,0.08637501,0.014628015
-1.4369,1.5609,2.3875,0.08678424,0.013972454
-1.5239,1.6554,2.3875,0.08737165,0.013340794
-1.5783,1.2284,2.3875,0.08549835,0.013802931
-1.6742,1.3031,2.3875,0.08640839,0.013173521
-1.7756,1.382,2.3875,0.08767208,0.012614094
-1.7589,0.95189,2.3875,0.0849891,0.013189137
-1.8658,1.0097,2.3875,0.08635611,0.012568936
-1.9788,1.0709,2.3875,0.08826442,0.0120749995
-1.8916,0.6494,2.3875,0.08460046,0.012878366
-2.0066,0.68886,2.3875,0.08606659,0.0121881515
-2.1281,0.73057,2.3875,0.08815586,0.011653319
-1.9727,0.32919,2.3875,0.08456613,0.013041206
-2.0926,0.34919,2.3875,0.08575383,0.012232244
-2.2193,0.37034,2.3875,0.08749828,0.011563025
-2.0,-2.2044e-16,2.3875,0.08533466,0.013723329
-2.1215,-4.703e-07,2.3875,0.08615215,0.012836307
-2.25,2.4799e-16,2.3875,0.087399095,0.012059778
-1.9727,-0.32919,2.3875,0.08691703,0.014720477
-2.0926,-0.34919,2.3875,0.08747225,0.013820842
-2.2193,-0.37034,2.3875,0.088350005,0.013015956
-1.8916,-0.6494,2.3875,0.088882804,0.01574152
-2.0066,-0.68886,2.3875,0.08928424,0.014865071
-2.1281,-0.73057,2.3875,0.08992627,0.014075026
-1.7589,-0.95189,2.3875,0.090715915,0.016562253
-1.8658,-1.0097,2.3875,0.09101572,0.015716054
-1.9788,-1.0709,2.3875,0.09147808,0.014946774
-1.5783,-1.2284,2.3875,0.0920212,0.017045036
-1.6742,-1.3031,2.3875,0.09225261,0.016224891
-1.7756,-1.382,2.3875,0.09258071,0.015475005
-1.3546,-1.4714,2.3875,0.09254344,0.017128184
-1.4369,-1.5609,2.3875,0.09273907,0.016326487
-1.5239,-1.6554,2.3875,0.09300181,0.015597828
-1.0939,-1.6743,2.3875,0.09215349,0.016823336
-1.1604,-1.7761,2.3875,0.09233017,0.016030945
-1.2306,-1.8836,2.3875,0.09258249,0.015325017
-0.80339,-1.8315,2.3875,0.09090693,0.016218796
-0.8522,-1.9428,2.3875,0.0910632,0.015430756
-0.90381,-2.0605,2.3875,0.091333166,0.01475177
-0.49097,-1.9388,2.3875,0.089128,0.015469193
-0.5208,-2.0566,2.3875,0.08927579,0.014691144
-0.55234,-2.1812,2.3875,0.08959992,0.014056973
-0.16516,-1.9932,2.3875,0.08736123,0.014756784
-0.17519,-2.1143,2.3875,0.08753896,0.0139983
-0.1858,-2.2423,2.3875,0.08797538,0.013426915
0.16516,-1.9932,2.3875,0.086152256,0.014225408
0.17519,-2.1143,2.3875,0.086385205,0.01347585
0.1858,-2.2423,2.3875,0.08695473,0.012950145
0.49097,-1.9388,2.3875,0.08583522,0.013951078
0.5208,-2.0566,2.3875,0.086101875,0.013172463
0.55234,-2.1812,2.3875,0.086740315,0.012630552
0.80339,-1.8315,2.3875,0.08641812,0.013942838
0.8522,-1.9428,2.3875,0.08668889,0.013102822
0.90381,-2.0605,2.3875,0.087308675,0.012485117
1.0939,-1.6743,2.3875,0.08750221,0.014114998
1.1604,-1.7761,2.3875,0.08778317,0.013214566
1.2306,-1.8836,2.3875,0.08836779,0.012513079
1.3546,-1.4714,2.3875,0.08835368,0.014283791
1.4369,-1.5609,2.3875,0.08863882,0.013336964
1.5239,-1.6554,2.3875,0.089204535,0.012572654
1.5783,-1.2284,2.3875,0.08829941,0.014272027
1.6742,-1.3031,2.3875,0.08852425,0.013280429
1.7756,-1.382,2.3875,0.089034796,0.012466237
1.7589,-0.95189,2.3875,0.08722972,0.014063269
1.8658,-1.0097,2.3875,0.08733988,0.013041966
1.9788,-1.0709,2.3875,0.08775811,0.01220189
1.8916,-0.6494,2.3875,0.085737824,0.013836637
2.0066,-0.68886,2.3875,0.085814364,0.012858257
2.1281,-0.73057,2.3875,0.08622487,0.012073591
1.9727,-0.32919,2.3875,0.08466451,0.013806611
2.0924,-0.34916,2.3875,0.08493666,0.012992039
2.2193,-0.37034,2.3875,0.08557239,0.012386523
2.0,0.0,2.625,-0.0025380403,-0.0018742383
1.9727,0.32919,2.625,-0.003234461,-0.0019005835
2.0924,0.34916,2.625,-0.002408281,-0.0024902
2.1213,3.4169e-10,2.625,-0.002062261,-0.0026717335
2.2193,0.37034,2.625,-0.0010561496,-0.0028230995
2.25,0.0,2.625,-0.0011254996,-0.0032385588
1.8916,0.6494,2.625,-0.0040664226,-0.0020625964
2.0064,0.68879,2.625,-0.003196746,-0.0025871396
2.1281,0.73057,2.625,-0.0018125176,-0.0028744638
1.7589,0.95189,2.625,-0.0051145107,-0.0023441613
1.8656,1.0096,2.625,-0.004538372,-0.00294552
1.9788,1.0709,2.625,-0.0035425574,-0.0033699274
1.5783,1.2284,2.625,-0.005850002,-0.002513498
1.674,1.3029,2.625,-0.005642608,-0.003215596
1.7756,1.382,2.625,-0.0051180273,-0.0037996992
1.3546,1.4714,2.625,-0.005828008,-0.0023820475
1.4367,1.5607,2.625,-0.0058821887,-0.003127396
1.5239,1.6554,2.625,-0.005683288,-0.0037895665
1.0939,1.6743,2.625,-0.004994616,-0.0019405186
1.1602,1.7759,2.625,-0.0052173585,-0.0026772022
1.2306,1.8836,2.625,-0.0052372664,-0.0033513606
0.80339,1.8315,2.625,-0.0034554899,-0.0012858957
0.85212,1.9426,2.625,-0.0037964135,-0.001993373
0.90381,2.0605,2.625,-0.0040047616,-0.0026613325
0.49097,1.9388,2.625,-0.0013566166,-0.00054413825
0.52075,2.0564,2.625,-0.0017316788,-0.0012116358
0.55234,2.1812,2.625,-0.0020631105,-0.001867801
0.16516,1.9932,2.625,0.00093726814,0.00012096763
0.17518,2.1141,2.625,0.0006620139,-0.0004922822
0.1858,2.2423,2.625,0.00035583973,-0.0011185482
-0.16516,1.9932,2.625,0.0027464181,0.00049770623
-0.17518,2.1141,2.625,0.0026703328,-6.0878694e-05
-0.1858,2.2423,2.625,0.002535373,-0.00064337254
-0.49097,1.9388,2.625,0.0033863038,0.00041356683
-0.52075,2.0564,2.625,0.0034961104,-0.000121347606
-0.55234,2.1812,2.625,0.003565684,-0.0006787032
-0.80339,1.8315,2.625,0.0026673526,-0.00013957173
-0.85212,1.9426,2.625,0.0028906912,-0.00069441646
-0.90381,2.0605,2.625,0.0031185895,-0.0012637824
-1.0939,1.6743,2.625,0.0010402054,-0.0009913221
-1.1602,1.7759,2.625,0.0013781637,-0.0015852153
-1.2306,1.8836,2.625,0.001789704,-0.0021803975
-1.3546,1.4714,2.625,-0.00075148046,-0.0019056126
-1.4367,1.5607,2.625,-0.00016908348,-0.0025225654
-1.5239,1.6554,2.625,0.0006082505,-0.0031144917
-1.5783,1.2284,2.625,-0.0021758229,-0.002703622
-1.674,1.3029,2.625,-0.0011970252,-0.0033240914
-1.7756,1.382,2.625,0.00016535819,-0.0038732737
-1.7589,0.95189,2.625,-0.0031448752,-0.003280893
-1.8656,1.0096,2.625,-0.0018230528,-0.003934577
-1.9788,1.0709,2.625,7.395446e-05,-0.0044667274
-1.8916,0.6494,2.625,-0.0036662072,-0.0035014302
-2.0064,0.68879,2.625,-0.0023217052,-0.0042596683
-2.1281,0.73057,2.625,-0.00033535063,-0.004880011
-1.9727,0.32919,2.625,-0.0034449399,-0.0031943917
-2.0924,0.34916,2.625,-0.002376616,-0.004077807
-2.2193,0.37034,2.625,-0.00075280666,-0.0048476905
-2.0,-2.4493e-16,2.625,-0.002205819,-0.0023683906
-2.1213,-5.7465e-08,2.625,-0.001456514,-0.0033194497
-2.25,2.7555e-16,2.625,-0.00028768182,-0.004186675
-1.9727,-0.32919,2.625,-0.0001244396,-0.0012616515
-2.0924,-0.34916,2.625,0.0004117489,-0.002217628
-2.2193,-0.37034,2.625,0.0012590885,-0.0031027421
-1.8916,-0.6494,2.625,0.0023065358,-0.00015994906
-2.0064,-0.68879,2.625,0.0027226657,-0.00109265
-2.1281,-0.73057,2.625,0.003371045,-0.001959093
-1.7589,-0.95189,2.625,0.0045920163,0.0007309392
-1.8656,-1.0096,2.625,0.00493294,-0.00017720461
-1.9788,-1.0709,2.625,0.0054397136,-0.001023002
-1.5783,-1.2284,2.625,0.006371826,0.0012953728
-1.674,-1.3029,2.625,0.006666109,0.0004022643
-1.7756,-1.382,2.625,0.007076055,-0.000429146
-1.3546,-1.4714,2.625,0.00740014,0.0014897883
-1.4367,-1.5607,2.625,0.0076733977,0.0006005764
-1.5239,-1.6554,2.625,0.008044198,-0.0002193749
-1.0939,-1.6743,2.625,0.007499978,0.001321286
-1.1602,-1.7759,2.625,0.007756993,0.0004247129
-1.2306,-1.8836,2.625,0.008128196,-0.0003857836
-0.80339,-1.8315,2.625,0.0066138953,0.00084249675
-0.85212,-1.9426,2.625,0.0068275183,-7.343292e-05
-0.90381,-2.0605,2.625,0.007200271,-0.00087789446
-0.49097,-1.9388,2.625,0.004940659,0.00016121566
-0.52075,-2.0564,2.625,0.0050758123,-0.0007827431
-0.55234,-2.1812,2.625,0.0054409355,-0.0015789345
-0.16516,-1.9932,2.625,0.0029916316,-0.0005588606
-0.17518,-2.1141,2.625,0.0030386597,-0.0015352368
-0.1858,-2.2423,2.625,0.0034054667,-0.002320096
0.16516,-1.9932,2.625,0.0014453083,-0.0011406392
0.17518,-2.1141,2.625,0.0014200062,-0.0021576136
0.1858,-2.2423,2.625,0.0017958134,-0.0029480606
0.49097,-1.9388,2.625,0.0008620173,-0.0014512986
0.52075,-2.0564,2.625,0.00080293417,-0.0025188774
0.55234,-2.1812,2.625,0.0011767298,-0.0033521876
0.80339,-1.8315,2.625,0.0013772249,-0.0014597327
0.85212,-1.9426,2.625,0.0013596267,-0.002570048
0.90381,-2.0605,2.625,0.0017505437,-0.0034646615
1.0939,-1.6743,2.625,0.0025324374,-0.0012706965
1.1602,-1.7759,2.625,0.0026316792,-0.002398841
1.2306,-1.8836,2.625,0.0030986667,-0.003336534
1.3546,-1.4714,2.625,0.0034717172,-0.0010794476
1.4367,-1.5607,2.625,0.0036807358,-0.0022129416
1.5239,-1.6554,2.625,0.0042316765,-0.0031748265
1.5783,-1.2284,2.625,0.0034407526,-0.0010627955
1.674,-1.3029,2.625,0.0036516339,-0.0022145435
1.7756,-1.382,2.625,0.0041947514,-0.003206201
1.7589,-0.95189,2.625,0.00224109,-0.0012680516
1.8656,-1.0096,2.625,0.0023427159,-0.0024453998
1.9788,-1.0709,2.625,0.0027767569,-0.0034667253
1.8916,-0.6494,2.625,0.00035227835,-0.0015771464
2.0064,-0.68878,2.625,0.0003696531,-0.0027310848
2.1281,-0.73057,2.625,0.0007342547,-0.003719531
1.9727,-0.32919,2.625,-0.0014104545,-0.0018043667
2.0924,-0.34915,2.625,-0.0012782067,-0.0028268546
2.2193,-0.37034,2.625,-0.0007574111,-0.003657028
2.0,0.0,-2.25,1.9708136,0.9648982
1.9727,0.32919,-2.25,1.9699106,0.9644204
2.096,0.34976,-2.25,1.957542,0.95303494
2.125,1.0847e-16,-2.25,1.9591115,0.95410544
2.0,0.0,-2.375,1.9914818,0.99315745
1.9727,0.32919,-2.375,1.9901342,0.9924064
2.096,0.34976,-2.375,1.982111,0.98453176
2.125,0.0,-2.375,1.9837713,0.9855612
2.2193,0.37034,-2.25,1.943603,0.94049466
2.25,0.0,-2.25,1.9462034,0.942478
2.2193,0.37034,-2.375,1.9723899,0.9753381
2.25,0.0,-2.375,1.9746311,0.97689426
1.8916,0.6494,-2.25,1.9690485,0.96466976
2.0099,0.68999,-2.25,1.9567978,0.9534212
1.8916,0.6494,-2.375,1.9884276,0.9919724
2.0099,0.68999,-2.375,1.9805994,0.9843271
2.1281,0.73057,-2.25,1.9428607,0.9408896
2.1281,0.73057,-2.375,1.9710565,0.97531825
1.7589,0.95189,-2.25,1.9691112,0.96616334
1.8689,1.0114,-2.25,1.9582239,0.956152
1.7589,0.95189,-2.375,1.9869864,0.9921358
1.8689,1.0114,-2.375,1.9800698,0.98538715
1.9788,1.0709,-2.25,1.9460444,0.94513685
1.9788,1.0709,-2.375,1.9718349,0.977573
1.5783,1.2284,-2.25,1.9688686,0.9675377
1.6769,1.3052,-2.25,1.9595053,0.9589508
1.5783,1.2284,-2.375,1.9853363,0.99214715
1.6769,1.3052,-2.375,1.9792881,0.9862934
1.7756,1.382,-2.25,1.9494281,0.9498057
1.7756,1.382,-2.375,1.9724047,0.97975975
1.3546,1.4714,-2.25,1.9673059,0.96756023
1.4392,1.5634,-2.25,1.9585118,0.95960397
1.3546,1.4714,-2.375,1.9832649,0.99146533
1.4392,1.5634,-2.375,1.9774005,0.98590726
1.5239,1.6554,-2.25,1.9493401,0.95136315
1.5239,1.6554,-2.375,1.9709494,0.9798779
1.0939,1.6743,-2.25,1.964902,0.96634287
1.1623,1.779,-2.25,1.9556237,0.9580737
1.0939,1.6743,-2.375,1.981344,0.9903425
1.1623,1.779,-2.375,1.975005,0.98444587
1.2306,1.8836,-2.25,1.945994,0.9495496
1.2306,1.8836,-2.375,1.9680635,0.97807145
0.80339,1.8315,-2.25,1.9630921,0.9650289
0.8536,1.946,-2.25,1.952802,0.955913
0.80339,1.8315,-2.375,1.9805341,0.9895888
0.8536,1.946,-2.375,1.973462,0.983041
0.90381,2.0605,-2.25,1.9419587,0.9463807
0.90381,2.0605,-2.375,1.9655737,0.9758392
0.49097,1.9388,-2.25,1.9633857,0.9650599
0.52166,2.06,-2.25,1.9522561,0.955162
0.49097,1.9388,-2.375,1.9816566,0.9901121
0.52166,2.06,-2.375,1.9740987,0.9830491
0.55234,2.1812,-2.25,1.9403138,0.94463295
0.55234,2.1812,-2.375,1.9654597,0.975108
0.16516,1.9932,-2.25,1.9664748,0.96735436
0.17548,2.1177,-2.25,1.9553151,0.95731574
0.16516,1.9932,-2.375,1.9848099,0.99235046
0.17548,2.1177,-2.375,1.9774431,0.9853215
0.1858,2.2423,-2.25,1.9431474,0.94647413
0.1858,2.2423,-2.375,1.9688115,0.9772494
-0.16516,1.9932,-2.25,1.9714352,0.9715169
-0.17548,2.1177,-2.25,1.9611294,0.9621176
-0.16516,1.9932,-2.375,1.9889407,0.9957818
-0.17548,2.1177,-2.375,1.9823982,0.9893777
-0.1858,2.2423,-2.25,1.9498025,0.9518865
-0.1858,2.2423,-2.375,1.9745953,0.9819189
-0.49097,1.9388,-2.25,1.9760978,0.97591853
-0.52166,2.06,-2.25,1.9669192,0.96750444
-0.49097,1.9388,-2.375,1.9923573,0.9991376
-0.52166,2.06,-2.375,1.986727,0.99355763
-0.55234,2.1812,-2.25,1.9568335,0.9583434
-0.55234,2.1812,-2.375,1.9799588,0.98702
-0.80339,1.8315,-2.25,1.9786541,0.9788187
-0.8536,1.946,-2.25,1.9701321,0.9710991
-0.80339,1.8315,-2.375,1.9939623,1.0012548
-0.8536,1.946,-2.375,1.9887903,0.9962163
-0.90381,2.0605,-2.25,1.9607764,0.9627002
-0.90381,2.0605,-2.375,1.9825599,0.9902975
-1.0939,1.6743,-2.25,1.9786705,0.97928977
-1.1623,1.779,-2.25,1.9699799,0.97155786
-1.0939,1.6743,-2.375,1.993784,1.0016172
-1.1623,1.779,-2.375,1.9884388,0.9965708
-1.2306,1.8836,-2.25,1.9604118,0.96312255
-1.2306,1.8836,-2.375,1.9820033,0.9906314
-1.3546,1.4714,-2.25,1.976719,0.97726643
-1.4392,1.5634,-2.25,1.9670722,0.96872985
-1.3546,1.4714,-2.375,1.9924846,1.0002626
-1.4392,1.5634,-2.375,1.9864323,0.99462944
-1.5239,1.6554,-2.25,1.9563012,0.9592907
-1.5239,1.6554,-2.375,1.9790896,0.98793876
-1.5783,1.2284,-2.25,1.9737699,0.9733761
-1.6769,1.3052,-2.25,1.9626379,0.96343255
-1.5783,1.2284,-2.375,1.990801,0.997601
-1.6769,1.3052,-2.375,1.9836979,0.99092895
-1.7756,1.382,-2.25,1.95,0.95227534
-1.7756,1.382,-2.375,1.9749756,0.98292196
-1.7589,0.95189,-2.25,1.9710548,0.9689569
-1.8689,1.0114,-2.25,1.9585714,0.9576375
-1.7589,0.95189,-2.375,1.9894062,0.99443793
-1.8689,1.0114,-2.375,1.9813154,0.98668486
-1.9788,1.0709,-2.25,1.9442803,0.94487363
-1.9788,1.0709,-2.375,1.9713132,0.9773602
-1.8916,0.6494,-2.25,1.9695679,0.9654831
-2.0099,0.68999,-2.25,1.9566602,0.9536018
-1.8916,0.6494,-2.375,1.9887156,0.99171174
-2.0099,0.68999,-2.375,1.98022,0.9833965
-2.1281,0.73057,-2.25,1.9419715,0.9403246
-2.1281,0.73057,-2.375,1.9697946,0.9735136
-1.9727,0.32919,-2.25,1.9690186,0.96334547
