x,y,z,convected,diffused
1.8658,-1.0097,2.15,0.033282,0.19295
1.9788,-1.0709,2.15,0.033282,0.19295
1.8916,-0.6494,2.15,0.033282,0.19295
2.0066,-0.68886,2.15,0.033282,0.19295
2.1281,-0.73057,2.15,0.033282,0.19295
1.9727,-0.32919,2.15,0.033282,0.19295
2.0924,-0.34916,2.15,0.033282,0.19295
2.2193,-0.37034,2.15,0.033282,0.19295
2,0,2.3875,0.015838,0.096477
1.9727,0.32919,2.3875,0.015839,0.096477
2.0928,0.34922,2.3875,0.015838,0.096477
2.1215,-4.18E-07,2.3875,0.015838,0.096477
2.2193,0.37034,2.3875,0.015838,0.096477
2.25,0,2.3875,0.015838,0.096477
1.8916,0.6494,2.3875,0.015838,0.096477
2.0066,0.68886,2.3875,0.015838,0.096477
2.1281,0.73057,2.3875,0.015838,0.096477
1.7589,0.95189,2.3875,0.015838,0.096478
1.8658,1.0097,2.3875,0.015838,0.096478
1.9788,1.0709,2.3875,0.015838,0.096478
1.5783,1.2284,2.3875,0.015839,0.096478
1.6742,1.3031,2.3875,0.015838,0.096478
1.7756,1.382,2.3875,0.015838,0.096478
1.3546,1.4714,2.3875,0.015839,0.096478
1.4369,1.5609,2.3875,0.015838,0.096478
1.5239,1.6554,2.3875,0.015838,0.096478
1.0939,1.6743,2.3875,0.015839,0.096478
1.1604,1.7761,2.3875,0.015838,0.096478
1.2306,1.8836,2.3875,0.015838,0.096478
0.80339,1.8315,2.3875,0.015839,0.096478
0.8522,1.9428,2.3875,0.015838,0.096478
0.90381,2.0605,2.3875,0.015838,0.096478
0.49097,1.9388,2.3875,0.015839,0.096478
0.5208,2.0566,2.3875,0.015838,0.096478
0.55234,2.1812,2.3875,0.015838,0.096478
0.16516,1.9932,2.3875,0.015839,0.096478
0.17519,2.1143,2.3875,0.015838,0.096478
0.1858,2.2423,2.3875,0.015838,0.096478
-0.16516,1.9932,2.3875,0.015839,0.096478
-0.17519,2.1143,2.3875,0.015838,0.096478
-0.1858,2.2423,2.3875,0.015838,0.096478
-0.49097,1.9388,2.3875,0.015839,0.096478
-0.5208,2.0566,2.3875,0.015838,0.096478
-0.55234,2.1812,2.3875,0.015838,0.096478
-0.80339,1.8315,2.3875,0.015839,0.096478
-0.8522,1.9428,2.3875,0.015838,0.096478
-0.90381,2.0605,2.3875,0.015838,0.096478
-1.0939,1.6743,2.3875,0.015839,0.096478
-1.1604,1.7761,2.3875,0.015838,0.096478
-1.2306,1.8836,2.3875,0.015838,0.096478
-1.3546,1.4714,2.3875,0.015839,0.096478
-1.4369,1.5609,2.3875,0.015838,0.096478
-1.5239,1.6554,2.3875,0.015838,0.096478
-1.5783,1.2284,2.3875,0.015839,0.096478
-1.6742,1.3031,2.3875,0.015838,0.096478
-1.7756,1.382,2.3875,0.015838,0.096478
-1.7589,0.95189,2.3875,0.015838,0.096478
-1.8658,1.0097,2.3875,0.015838,0.096478
-1.9788,1.0709,2.3875,0.015838,0.096478
-1.8916,0.6494,2.3875,0.015838,0.096478
-2.0066,0.68886,2.3875,0.015838,0.096478
-2.1281,0.73057,2.3875,0.015838,0.096478
-1.9727,0.32919,2.3875,0.015838,0.096477
-2.0926,0.34919,2.3875,0.015838,0.096477
-2.2193,0.37034,2.3875,0.015838,0.096477
-2,-2.20E-16,2.3875,0.015838,0.096477
-2.1215,-4.70E-07,2.3875,0.015838,0.096477
-2.25,2.48E-16,2.3875,0.015838,0.096477
-1.9727,-0.32919,2.3875,0.015838,0.096477
-2.0926,-0.34919,2.3875,0.015838,0.096477
-2.2193,-0.37034,2.3875,0.015838,0.096477
-1.8916,-0.6494,2.3875,0.015838,0.096477
-2.0066,-0.68886,2.3875,0.015838,0.096477
-2.1281,-0.73057,2.3875,0.015838,0.096477
-1.7589,-0.95189,2.3875,0.015838,0.096477
-1.8658,-1.0097,2.3875,0.015838,0.096477
-1.9788,-1.0709,2.3875,0.015838,0.096477
-1.5783,-1.2284,2.3875,0.015838,0.096477
-1.6742,-1.3031,2.3875,0.015838,0.096477
-1.7756,-1.382,2.3875,0.015838,0.096477
-1.3546,-1.4714,2.3875,0.015838,0.096477
-1.4369,-1.5609,2.3875,0.015838,0.096477
-1.5239,-1.6554,2.3875,0.015838,0.096477
-1.0939,-1.6743,2.3875,0.015838,0.096476
-1.1604,-1.7761,2.3875,0.015838,0.096476
-1.2306,-1.8836,2.3875,0.015838,0.096476
-0.80339,-1.8315,2.3875,0.015838,0.096476
-0.8522,-1.9428,2.3875,0.015838,0.096476
-0.90381,-2.0605,2.3875,0.015838,0.096476
-0.49097,-1.9388,2.3875,0.015838,0.096476
-0.5208,-2.0566,2.3875,0.015838,0.096476
-0.55234,-2.1812,2.3875,0.015838,0.096476
-0.16516,-1.9932,2.3875,0.015838,0.096476
-0.17519,-2.1143,2.3875,0.015838,0.096476
-0.1858,-2.2423,2.3875,0.015838,0.096476
0.16516,-1.9932,2.3875,0.015838,0.096476
0.17519,-2.1143,2.3875,0.015838,0.096476
0.1858,-2.2423,2.3875,0.015838,0.096476
0.49097,-1.9388,2.3875,0.015838,0.096476
0.5208,-2.0566,2.3875,0.015838,0.096476
0.55234,-2.1812,2.3875,0.015838,0.096476
0.80339,-1.8315,2.3875,0.015838,0.096476
0.8522,-1.9428,2.3875,0.015838,0.096476
0.90381,-2.0605,2.3875,0.015838,0.096476
1.0939,-1.6743,2.3875,0.015838,0.096476
1.1604,-1.7761,2.3875,0.015838,0.096476
1.2306,-1.8836,2.3875,0.015838,0.096476
1.3546,-1.4714,2.3875,0.015838,0.096476
1.4369,-1.5609,2.3875,0.015838,0.096476
1.5239,-1.6554,2.3875,0.015838,0.096476
1.5783,-1.2284,2.3875,0.015838,0.096476
1.6742,-1.3031,2.3875,0.015838,0.096476
1.7756,-1.382,2.3875,0.015838,0.096476
1.7589,-0.95189,2.3875,0.015838,0.096477
1.8658,-1.0097,2.3875,0.015838,0.096477
1.9788,-1.0709,2.3875,0.015838,0.096477
1.8916,-0.6494,2.3875,0.015838,0.096477
2.0066,-0.68886,2.3875,0.015838,0.096477
2.1281,-0.73057,2.3875,0.015838,0.096477
1.9727,-0.32919,2.3875,0.015838,0.096477
2.0924,-0.34916,2.3875,0.015838,0.096477
2.2193,-0.37034,2.3875,0.015838,0.096477
2,0,2.625,0,0
1.9727,0.32919,2.625,0,0
2.0924,0.34916,2.625,0,0
2.1213,3.42E-10,2.625,0,0
2.2193,0.37034,2.625,0,0
2.25,0,2.625,0,0
1.8916,0.6494,2.625,0,0
2.0064,0.68879,2.625,0,0
2.1281,0.73057,2.625,0,0
1.7589,0.95189,2.625,0,0
1.8656,1.0096,2.625,0,0
1.9788,1.0709,2.625,0,0
1.5783,1.2284,2.625,0,0
1.674,1.3029,2.625,0,0
1.7756,1.382,2.625,0,0
1.3546,1.4714,2.625,0,0
1.4367,1.5607,2.625,0,0
1.5239,1.6554,2.625,0,0
1.0939,1.6743,2.625,0,0
1.1602,1.7759,2.625,0,0
1.2306,1.8836,2.625,0,0
0.80339,1.8315,2.625,0,0
0.85212,1.9426,2.625,0,0
0.90381,2.0605,2.625,0,0
0.49097,1.9388,2.625,0,0
0.52075,2.0564,2.625,0,0
0.55234,2.1812,2.625,0,0
0.16516,1.9932,2.625,0,0
0.17518,2.1141,2.625,0,0
0.1858,2.2423,2.625,0,0
-0.16516,1.9932,2.625,0,0
-0.17518,2.1141,2.625,0,0
-0.1858,2.2423,2.625,0,0
-0.49097,1.9388,2.625,0,0
-0.52075,2.0564,2.625,0,0
-0.55234,2.1812,2.625,0,0
-0.80339,1.8315,2.625,0,0
-0.85212,1.9426,2.625,0,0
-0.90381,2.0605,2.625,0,0
-1.0939,1.6743,2.625,0,0
-1.1602,1.7759,2.625,0,0
-1.2306,1.8836,2.625,0,0
-1.3546,1.4714,2.625,0,0
-1.4367,1.5607,2.625,0,0
-1.5239,1.6554,2.625,0,0
-1.5783,1.2284,2.625,0,0
-1.674,1.3029,2.625,0,0
-1.7756,1.382,2.625,0,0
-1.7589,0.95189,2.625,0,0
-1.8656,1.0096,2.625,0,0
-1.9788,1.0709,2.625,0,0
-1.8916,0.6494,2.625,0,0
-2.0064,0.68879,2.625,0,0
-2.1281,0.73057,2.625,0,0
-1.9727,0.32919,2.625,0,0
-2.0924,0.34916,2.625,0,0
-2.2193,0.37034,2.625,0,0
-2,-2.45E-16,2.625,0,0
-2.1213,-5.75E-08,2.625,0,0
-2.25,2.76E-16,2.625,0,0
-1.9727,-0.32919,2.625,0,0
-2.0924,-0.34916,2.625,0,0
-2.2193,-0.37034,2.625,0,0
-1.8916,-0.6494,2.625,0,0
-2.0064,-0.68879,2.625,0,0
-2.1281,-0.73057,2.625,0,0
-1.7589,-0.95189,2.625,0,0
-1.8656,-1.0096,2.625,0,0
-1.9788,-1.0709,2.625,0,0
-1.5783,-1.2284,2.625,0,0
-1.674,-1.3029,2.625,0,0
-1.7756,-1.382,2.625,0,0
-1.3546,-1.4714,2.625,0,0
-1.4367,-1.5607,2.625,0,0
-1.5239,-1.6554,2.625,0,0
-1.0939,-1.6743,2.625,0,0
-1.1602,-1.7759,2.625,0,0
-1.2306,-1.8836,2.625,0,0
-0.80339,-1.8315,2.625,0,0
-0.85212,-1.9426,2.625,0,0
-0.90381,-2.0605,2.625,0,0
-0.49097,-1.9388,2.625,0,0
-0.52075,-2.0564,2.625,0,0
-0.55234,-2.1812,2.625,0,0
-0.16516,-1.9932,2.625,0,0
-0.17518,-2.1141,2.625,0,0
-0.1858,-2.2423,2.625,0,0
0.16516,-1.9932,2.625,0,0
0.17518,-2.1141,2.625,0,0
0.1858,-2.2423,2.625,0,0
0.49097,-1.9388,2.625,0,0
0.52075,-2.0564,2.625,0,0
0.55234,-2.1812,2.625,0,0
0.80339,-1.8315,2.625,0,0
0.85212,-1.9426,2.625,0,0
0.90381,-2.0605,2.625,0,0
1.0939,-1.6743,2.625,0,0
1.1602,-1.7759,2.625,0,0
1.2306,-1.8836,2.625,0,0
1.3546,-1.4714,2.625,0,0
1.4367,-1.5607,2.625,0,0
1.5239,-1.6554,2.625,0,0
1.5783,-1.2284,2.625,0,0
1.674,-1.3029,2.625,0,0
1.7756,-1.382,2.625,0,0
1.7589,-0.95189,2.625,0,0
1.8656,-1.0096,2.625,0,0
1.9788,-1.0709,2.625,0,0
1.8916,-0.6494,2.625,0,0
2.0064,-0.68878,2.625,0,0
2.1281,-0.73057,2.625,0,0
1.9727,-0.32919,2.625,0,0
2.0924,-0.34915,2.625,0,0
2.2193,-0.37034,2.625,0,0
2,0,-2.25,0.97001,1.9737
1.9727,0.32919,-2.25,0.97001,1.9737
2.096,0.34976,-2.25,0.96148,1.9661
2.125,1.08E-16,-2.25,0.96147,1.9661
2,0,-2.375,1,2
1.9727,0.32919,-2.375,1,2
2.096,0.34976,-2.375,1,2
2.125,0,-2.375,1,2
2.2193,0.37034,-2.25,0.95865,1.9636
2.25,0,-2.25,0.95865,1.9636
2.2193,0.37034,-2.375,1,2
2.25,0,-2.375,1,2
1.8916,0.6494,-2.25,0.97001,1.9737
2.0099,0.68999,-2.25,0.96148,1.9661
1.8916,0.6494,-2.375,1,2
2.0099,0.68999,-2.375,1,2
2.1281,0.73057,-2.25,0.95866,1.9636
2.1281,0.73057,-2.375,1,2
1.7589,0.95189,-2.25,0.96999,1.9737
1.8689,1.0114,-2.25,0.96149,1.9661
1.7589,0.95189,-2.375,1,2
1.8689,1.0114,-2.375,1,2
1.9788,1.0709,-2.25,0.95866,1.9636
1.9788,1.0709,-2.375,1,2
1.5783,1.2284,-2.25,0.97001,1.9737
1.6769,1.3052,-2.25,0.96148,1.9661
1.5783,1.2284,-2.375,1,2
1.6769,1.3052,-2.375,1,2
1.7756,1.382,-2.25,0.95866,1.9636
1.7756,1.382,-2.375,1,2
1.3546,1.4714,-2.25,0.97002,1.9737
1.4392,1.5634,-2.25,0.96147,1.9661
1.3546,1.4714,-2.375,1,2
1.4392,1.5634,-2.375,1,2
1.5239,1.6554,-2.25,0.95865,1.9636
1.5239,1.6554,-2.375,1,2
1.0939,1.6743,-2.25,0.97002,1.9737
1.1623,1.779,-2.25,0.96147,1.9661
1.0939,1.6743,-2.375,1,2
1.1623,1.779,-2.375,1,2
1.2306,1.8836,-2.25,0.95865,1.9636
1.2306,1.8836,-2.375,1,2
0.80339,1.8315,-2.25,0.97002,1.9737
0.8536,1.946,-2.25,0.96147,1.9661
0.80339,1.8315,-2.375,1,2
0.8536,1.946,-2.375,1,2
0.90381,2.0605,-2.25,0.95865,1.9636
0.90381,2.0605,-2.375,1,2
0.49097,1.9388,-2.25,0.97002,1.9737
0.52166,2.06,-2.25,0.96147,1.9661
0.49097,1.9388,-2.375,1,2
0.52166,2.06,-2.375,1,2
0.55234,2.1812,-2.25,0.95865,1.9636
0.55234,2.1812,-2.375,1,2
0.16516,1.9932,-2.25,0.97002,1.9737
0.17548,2.1177,-2.25,0.96147,1.9661
0.16516,1.9932,-2.375,1,2
0.17548,2.1177,-2.375,1,2
0.1858,2.2423,-2.25,0.95865,1.9636
0.1858,2.2423,-2.375,1,2
-0.16516,1.9932,-2.25,0.97002,1.9737
-0.17548,2.1177,-2.25,0.96147,1.9661
-0.16516,1.9932,-2.375,1,2
-0.17548,2.1177,-2.375,1,2
-0.1858,2.2423,-2.25,0.95865,1.9636
-0.1858,2.2423,-2.375,1,2
-0.49097,1.9388,-2.25,0.97002,1.9737
-0.52166,2.06,-2.25,0.96147,1.9661
-0.49097,1.9388,-2.375,1,2
-0.52166,2.06,-2.375,1,2
-0.55234,2.1812,-2.25,0.95865,1.9636
-0.55234,2.1812,-2.375,1,2
-0.80339,1.8315,-2.25,0.97002,1.9737
-0.8536,1.946,-2.25,0.96147,1.9661
-0.80339,1.8315,-2.375,1,2
-0.8536,1.946,-2.375,1,2
-0.90381,2.0605,-2.25,0.95865,1.9636
-0.90381,2.0605,-2.375,1,2
-1.0939,1.6743,-2.25,0.97002,1.9737
-1.1623,1.779,-2.25,0.96147,1.9661
-1.0939,1.6743,-2.375,1,2
-1.1623,1.779,-2.375,1,2
-1.2306,1.8836,-2.25,0.95865,1.9636
-1.2306,1.8836,-2.375,1,2
-1.3546,1.4714,-2.25,0.97002,1.9737
-1.4392,1.5634,-2.25,0.96147,1.9661
-1.3546,1.4714,-2.375,1,2
-1.4392,1.5634,-2.375,1,2
-1.5239,1.6554,-2.25,0.95865,1.9636
-1.5239,1.6554,-2.375,1,2
-1.5783,1.2284,-2.25,0.97002,1.9737
-1.6769,1.3052,-2.25,0.96147,1.9661
-1.5783,1.2284,-2.375,1,2
-1.6769,1.3052,-2.375,1,2
-1.7756,1.382,-2.25,0.95865,1.9636
-1.7756,1.382,-2.375,1,2
-1.7589,0.95189,-2.25,0.97002,1.9737
-1.8689,1.0114,-2.25,0.96147,1.9661
-1.7589,0.95189,-2.375,1,2
-1.8689,1.0114,-2.375,1,2
-1.9788,1.0709,-2.25,0.95865,1.9636
-1.9788,1.0709,-2.375,1,2
-1.8916,0.6494,-2.25,0.97002,1.9737
-2.0099,0.68999,-2.25,0.96147,1.9661
-1.8916,0.6494,-2.375,1,2
-2.0099,0.68999,-2.375,1,2
-2.1281,0.73057,-2.25,0.95865,1.9636
-2.1281,0.73057,-2.375,1,2
-1.9727,0.32919,-2.25,0.97002,1.9737
-2.096,0.34976,-2.25,0.96147,1.9661
-1.9727,0.32919,-2.375,1,2
-2.096,0.34976,-2.375,1,2
-2.2193,0.37034,-2.25,0.95865,1.9636
-2.2193,0.37034,-2.375,1,2
-2,2.45E-16,-2.25,0.97002,1.9737
-2.125,6.03E-17,-2.25,0.96147,1.9661
-2,2.45E-16,-2.375,1,2
-2.125,-1.53E-17,-2.375,1,2
-2.25,-2.76E-16,-2.25,0.95865,1.9636
-2.25,-2.76E-16,-2.375,1,2
-1.9727,-0.32919,-2.25,0.97002,1.9737
-2.096,-0.34976,-2.25,0.96147,1.9661
-1.9727,-0.32919,-2.375,1,2
-2.096,-0.34976,-2.375,1,2
-2.2193,-0.37034,-2.25,0.95865,1.9636
-2.2193,-0.37034,-2.375,1,2
-1.8916,-0.6494,-2.25,0.97002,1.9737
-2.0099,-0.68999,-2.25,0.96147,1.9661
-1.8916,-0.6494,-2.375,1,2
-2.0099,-0.68999,-2.375,1,2
-2.1281,-0.73057,-2.25,0.95865,1.9636
-2.1281,-0.73057,-2.375,1,2
-1.7589,-0.95189,-2.25,0.97002,1.9737
-1.8689,-1.0114,-2.25,0.96147,1.9661
-1.7589,-0.95189,-2.375,1,2
-1.8689,-1.0114,-2.375,1,2
-1.9788,-1.0709,-2.25,0.95865,1.9636
-1.9788,-1.0709,-2.375,1,2
-1.5783,-1.2284,-2.25,0.97002,1.9737
-1.6769,-1.3052,-2.25,0.96147,1.9661
-1.5783,-1.2284,-2.375,1,2
-1.6769,-1.3052,-2.375,1,2
-1.7756,-1.382,-2.25,0.95865,1.9636
-1.7756,-1.382,-2.375,1,2
-1.3546,-1.4714,-2.25,0.97002,1.9737
-1.4392,-1.5634,-2.25,0.96147,1.9661
-1.3546,-1.4714,-2.375,1,2
-1.4392,-1.5634,-2.375,1,2
-1.5239,-1.6554,-2.25,0.95865,1.9636
-1.5239,-1.6554,-2.375,1,2
-1.0939,-1.6743,-2.25,0.97001,1.9737
-1.1623,-1.779,-2.25,0.96147,1.9661
-1.0939,-1.6743,-2.375,1,2
-1.1623,-1.779,-2.375,1,2
-1.2306,-1.8836,-2.25,0.95864,1.9636
-1.2306,-1.8836,-2.375,1,2
-0.80339,-1.8315,-2.25,0.97001,1.9737
-0.8536,-1.946,-2.25,0.96146,1.9661
-0.80339,-1.8315,-2.375,1,2
-0.8536,-1.946,-2.375,1,2
-0.90381,-2.0605,-2.25,0.95864,1.9636
-0.90381,-2.0605,-2.375,1,2
-0.49097,-1.9388,-2.25,0.97002,1.9737
-0.52166,-2.06,-2.25,0.96145,1.9661
-0.49097,-1.9388,-2.375,1,2
-0.52166,-2.06,-2.375,1,2
-0.55234,-2.1812,-2.25,0.95863,1.9636
-0.55234,-2.1812,-2.375,1,2
-0.16516,-1.9932,-2.25,0.97006,1.9737
-0.17548,-2.1177,-2.25,0.96143,1.9661
-0.16516,-1.9932,-2.375,1,2
-0.17548,-2.1177,-2.375,1,2
-0.1858,-2.2423,-2.25,0.95861,1.9636
-0.1858,-2.2423,-2.375,1,2
0.16516,-1.9932,-2.25,0.97006,1.9737
0.17548,-2.1177,-2.25,0.96142,1.9661
0.16516,-1.9932,-2.375,1,2
0.17548,-2.1177,-2.375,1,2
0.1858,-2.2423,-2.25,0.9586,1.9636
0.1858,-2.2423,-2.375,1,2
0.49097,-1.9388,-2.25,0.97006,1.9737
0.52166,-2.06,-2.25,0.96142,1.9661
0.49097,-1.9388,-2.375,1,2
0.52166,-2.06,-2.375,1,2
0.55234,-2.1812,-2.25,0.9586,1.9636
0.55234,-2.1812,-2.375,1,2
0.80339,-1.8315,-2.25,0.97006,1.9737
0.8536,-1.946,-2.25,0.96142,1.9661
0.80339,-1.8315,-2.375,1,2
0.8536,-1.946,-2.375,1,2
0.90381,-2.0605,-2.25,0.9586,1.9636
0.90381,-2.0605,-2.375,1,2
1.0939,-1.6743,-2.25,0.97006,1.9737
1.1623,-1.779,-2.25,0.96142,1.9661
1.0939,-1.6743,-2.375,1,2
1.1623,-1.779,-2.375,1,2
1.2306,-1.8836,-2.25,0.9586,1.9636
1.2306,-1.8836,-2.375,1,2
1.3546,-1.4714,-2.25,0.97006,1.9737
1.4392,-1.5634,-2.25,0.96143,1.9661
1.3546,-1.4714,-2.375,1,2
1.4392,-1.5634,-2.375,1,2
1.5239,-1.6554,-2.25,0.95861,1.9636
1.5239,-1.6554,-2.375,1,2
1.5783,-1.2284,-2.25,0.97001,1.9737
1.6769,-1.3052,-2.25,0.96145,1.9661
1.5783,-1.2284,-2.375,1,2
1.6769,-1.3052,-2.375,1,2
1.7756,-1.382,-2.25,0.95863,1.9636
1.7756,-1.382,-2.375,1,2
1.7589,-0.95189,-2.25,0.97001,1.9737
1.8689,-1.0114,-2.25,0.96146,1.9661
1.7589,-0.95189,-2.375,1,2
1.8689,-1.0114,-2.375,1,2
1.9788,-1.0709,-2.25,0.95864,1.9636
1.9788,-1.0709,-2.375,1,2
1.8916,-0.6494,-2.25,0.97002,1.9737
2.0099,-0.68999,-2.25,0.96147,1.9661
1.8916,-0.6494,-2.375,1,2
2.0099,-0.68999,-2.375,1,2
2.1281,-0.73057,-2.25,0.95865,1.9636
2.1281,-0.73057,-2.375,1,2
1.9727,-0.32919,-2.25,0.97,1.9737
2.096,-0.34976,-2.25,0.96147,1.9661
1.9727,-0.32919,-2.375,1,2
2.096,-0.34976,-2.375,1,2
2.2193,-0.37034,-2.25,0.95865,1.9636
2.2193,-0.37034,-2.375,1,2
1.8083,-0.30176,-2.25,0.98531,1.9872
1.8333,1.19E-16,-2.25,0.98533,1.9872
1.8083,-0.30176,-2.375,1,2
1.8333,-4.38E-18,-2.375,1,2
1.734,-0.59528,-2.25,0.98535,1.9872
1.734,-0.59528,-2.375,1,2
1.6124,-0.87257,-2.25,0.98534,1.9872
1.6124,-0.87257,-2.375,1,2
1.4468,-1.1261,-2.25,0.98535,1.9872
1.4468,-1.1261,-2.375,1,2
1.2417,-1.3488,-2.25,0.98544,1.9873
1.2417,-1.3488,-2.375,1,2
1.0027,-1.5348,-2.25,0.98545,1.9873
1.0027,-1.5348,-2.375,1,2
0.73644,-1.6789,-2.25,0.98545,1.9873
0.73644,-1.6789,-2.375,1,2
1.6439,-0.27432,-2.25,0.99592,1.9965
1.6667,1.13E-16,-2.25,0.99589,1.9965
1.6439,-0.27432,-2.375,1,2
1.6667,-8.76E-18,-2.375,1,2
1.5764,-0.54117,-2.25,0.99589,1.9965
1.5764,-0.54117,-2.375,1,2
1.4658,-0.79325,-2.25,0.99589,1.9965
1.4658,-0.79325,-2.375,1,2
1.3152,-1.0237,-2.25,0.99589,1.9965
1.3152,-1.0237,-2.375,1,2
1.1288,-1.2262,-2.25,0.99583,1.9964
1.1288,-1.2262,-2.375,1,2
0.91158,-1.3953,-2.25,0.99583,1.9964
0.91158,-1.3953,-2.375,1,2
0.66949,-1.5263,-2.25,0.99583,1.9964
0.66949,-1.5263,-2.375,1,2
1.4795,-0.24689,-2.25,0.99852,1.9987
1.5,1.07E-16,-2.25,0.99854,1.9987
1.4795,-0.24689,-2.375,1,2
1.5,-1.31E-17,-2.375,1,2
1.4187,-0.48705,-2.25,0.99854,1.9987
1.4187,-0.48705,-2.375,1,2
1.3192,-0.71392,-2.25,0.99853,1.9987
1.3192,-0.71392,-2.375,1,2
1.1837,-0.92132,-2.25,0.99853,1.9987
1.1837,-0.92132,-2.375,1,2
1.0159,-1.1036,-2.25,0.99853,1.9987
1.0159,-1.1036,-2.375,1,2
0.82042,-1.2557,-2.25,0.99853,1.9987
0.82042,-1.2557,-2.375,1,2
0.60254,-1.3737,-2.25,0.99853,1.9987
0.60254,-1.3737,-2.375,1,2
1.3151,-0.21946,-2.25,0.99951,1.9996
1.3333,1.02E-16,-2.25,0.9995,1.9996
1.3151,-0.21946,-2.375,1,2
1.3333,-1.75E-17,-2.375,1,2
1.2611,-0.43293,-2.25,0.9995,1.9996
1.2611,-0.43293,-2.375,1,2
1.1726,-0.6346,-2.25,0.99951,1.9996
1.1726,-0.6346,-2.375,1,2
1.0522,-0.81895,-2.25,0.9995,1.9996
1.0522,-0.81895,-2.375,1,2
0.90304,-0.98097,-2.25,0.9995,1.9996
0.90304,-0.98097,-2.375,1,2
0.72926,-1.1162,-2.25,0.9995,1.9996
0.72926,-1.1162,-2.375,1,2
0.53559,-1.221,-2.25,0.9995,1.9996
0.53559,-1.221,-2.375,1,2
1.1508,-0.19203,-2.25,0.99983,1.9999
1.1667,9.62E-17,-2.25,0.99983,1.9999
1.1508,-0.19203,-2.375,1,2
1.1667,-2.19E-17,-2.375,1,2
1.1035,-0.37882,-2.25,0.99983,1.9999
1.1035,-0.37882,-2.375,1,2
1.0261,-0.55527,-2.25,0.99983,1.9999
1.0261,-0.55527,-2.375,1,2
0.92066,-0.71658,-2.25,0.99983,1.9999
0.92066,-0.71658,-2.375,1,2
0.79016,-0.85834,-2.25,0.99983,1.9999
0.79016,-0.85834,-2.375,1,2
0.63811,-0.97669,-2.25,0.99983,1.9999
0.63811,-0.97669,-2.375,1,2
0.46864,-1.0684,-2.25,0.99983,1.9999
0.46864,-1.0684,-2.375,1,2
0.98636,-0.16459,-2.25,0.99994,1.9999
1,9.06E-17,-2.25,0.99994,1.9999
0.98636,-0.16459,-2.375,1,2
1,-2.63E-17,-2.375,1,2
0.94582,-0.3247,-2.25,0.99994,1.9999
0.94582,-0.3247,-2.375,1,2
0.87947,-0.47595,-2.25,0.99994,1.9999
0.87947,-0.47595,-2.375,1,2
0.78914,-0.61421,-2.25,0.99994,1.9999
0.78914,-0.61421,-2.375,1,2
0.67728,-0.73572,-2.25,0.99994,1.9999
0.67728,-0.73572,-2.375,1,2
0.54695,-0.83717,-2.25,0.99994,1.9999
0.54695,-0.83717,-2.375,1,2
0.4017,-0.91577,-2.25,0.99994,1.9999
0.4017,-0.91577,-2.375,1,2
0.58521,-0.63289,-2.25,0.99997,2
0.68838,-0.53587,-2.25,0.99997,2
0.58521,-0.63289,-2.375,1,2
0.68838,-0.53587,-2.375,1,2
0.46974,-0.71653,-2.25,0.99997,2
0.46974,-0.71653,-2.375,1,2
0.34431,-0.78495,-2.25,0.99997,2
0.34431,-0.78495,-2.375,1,2
0.49315,-0.53006,-2.25,0.99999,2
0.58761,-0.45753,-2.25,0.99999,2
0.49315,-0.53006,-2.375,1,2
0.58761,-0.45753,-2.375,1,2
0.39252,-0.5959,-2.25,0.99999,2
0.39252,-0.5959,-2.375,1,2
0.28693,-0.65412,-2.25,0.99999,2
0.28693,-0.65412,-2.375,1,2
0.40108,-0.42722,-2.25,0.99999,2
0.48685,-0.37919,-2.25,0.99999,2
0.40108,-0.42722,-2.375,1,2
0.48685,-0.37919,-2.375,1,2
0.31531,-0.47526,-2.25,1,2
0.31531,-0.47526,-2.375,1,2
0.22954,-0.5233,-2.25,1,2
0.22954,-0.5233,-2.375,1,2
0.17216,-0.39247,-2.25,1,2
0.27815,-0.35645,-2.25,1,2
0.17216,-0.39247,-2.375,1,2
0.27815,-0.35645,-2.375,1,2
0.11477,-0.26165,-2.25,1,2
0.24099,-0.23763,-2.25,1,2
0.11477,-0.26165,-2.375,1,2
0.24099,-0.23763,-2.375,1,2
0.057385,-0.13082,-2.25,1,2
0.20383,-0.11882,-2.25,1,2
0.057385,-0.13082,-2.375,1,2
0.20383,-0.11882,-2.375,1,2
-1.34E-16,5.70E-17,-2.25,1,2
0.16667,6.26E-17,-2.25,1,2
3.51E-17,-5.26E-17,-2.375,1,2
0.16667,-4.82E-17,-2.375,1,2
0.38414,-0.32042,-2.25,1,2
0.38414,-0.32042,-2.375,1,2
0.36721,-0.21361,-2.25,1,2
0.36721,-0.21361,-2.375,1,2
0.35027,-0.10681,-2.25,1,2
0.35027,-0.10681,-2.375,1,2
0.33333,6.82E-17,-2.25,1,2
0.33333,-4.38E-17,-2.375,1,2
0.49014,-0.28439,-2.25,1,2
0.49014,-0.28439,-2.375,1,2
0.49342,-0.18959,-2.25,1,2
0.49342,-0.18959,-2.375,1,2
0.49671,-0.094797,-2.25,1,2
0.49671,-0.094797,-2.375,1,2
0.5,7.38E-17,-2.25,1,2
0.5,-3.94E-17,-2.375,1,2
0.66667,7.94E-17,-2.25,0.99999,2
0.65993,-0.11806,-2.25,0.99999,2
0.66667,-3.51E-17,-2.375,1,2
0.65993,-0.11806,-2.375,1,2
0.83333,8.50E-17,-2.25,0.99998,2
